carpark_id,area,address,x_coordinate,y_coordinate,latitude,longitude,total_lots,agency,dataset
PM34,PASIR RIS,BLK 649A PASIR RIS DRIVE 10,39728.975,39998.0806,1.378000605084881,103.9387119702444,441.0,HDB,hdb
PM35,PASIR RIS,BLK 700A PASIR RIS DRIVE 10,39721.1068,40304.2524,1.380769511717087,103.93864139053586,361.0,HDB,hdb
PM36,PASIR RIS,BLK 710A PASIR RIS STREET 72,39546.2838,40486.3671,1.382416558645188,103.93707054978742,671.0,HDB,hdb
PM37,PASIR RIS,BLK 718A PASIR RIS STREET 72,39429.3197,40431.9844,1.3819247877443936,103.93601952013235,293.0,HDB,hdb
PM38,PASIR RIS,BLK 736A PASIR RIS DRIVE 10,39565.4411,40102.7854,1.3789475812238117,103.93724254160885,248.0,HDB,hdb
PM4,PASIR RIS,BLK 231A PASIR RIS DRIVE 4,42258.6513,39567.5489,1.3741059191478615,103.96144271358429,809.0,HDB,hdb
PM40,PASIR RIS,BLK 744A PASIR RIS STREET 71,39358.5759,39992.2049,1.3779476132601687,103.93538366563013,267.0,HDB,hdb
PM41,PASIR RIS,BLK 747A PASIR RIS STREET 71,39214.3187,40090.5883,1.3788374116684676,103.93408744824963,359.0,HDB,hdb
PM43,PASIR RIS,BLK 757A PASIR RIS STREET 71,39108.47,39913.5495,1.3772363788570843,103.933136254465,340.0,HDB,hdb
PM44,PASIR RIS,BLK 762A PASIR RIS STREET 71,39126.6463,39773.0358,1.375965618267452,103.93329952863957,350.0,HDB,hdb
PM45,PASIR RIS,BLK 773A PASIR RIS STREET 71,39416.5981,39622.2609,1.3746019548874393,103.93590489391228,522.0,HDB,hdb
PM46,PASIR RIS,BLK 782A PASIR RIS STREET 71,39692.8318,39469.9703,1.373224586883511,103.93838698872838,237.0,HDB,hdb
PM5,PASIR RIS,BLK 235A PASIR RIS STREET 21,42388.3371,39530.4506,1.373770353071396,103.96260801282267,325.0,HDB,hdb
PM6,PASIR RIS,BLK 245A PASIR RIS STREET 21,42477.8773,39204.2227,1.370820028225231,103.96341243438104,412.0,HDB,hdb
PM7,PASIR RIS,BLK 257A PASIR RIS STREET 21,42459.8111,38843.4823,1.367557638171994,103.96324992159052,239.0,HDB,hdb
PM8,PASIR RIS,BLK 458A PASIR RIS DRIVE 4,42126.5924,39294.429,1.3716359902146564,103.96025594204671,330.0,HDB,hdb
PM9,PASIR RIS,BLK 216A PASIR RIS STREET 21,42233.462,38924.6687,1.3682919670590967,103.96121606162903,220.0,HDB,hdb
PP1,TOA PAYOH,BLK 101 TO 109 POTONG PASIR AVENUE 1,31994.78,35133.03,1.334004902068077,103.86921395965454,257.0,HDB,hdb
PP2,TOA PAYOH,BLK 143 TO 145 POTONG PASIR AVENUE 2/3,31643.1687,34986.5402,1.3326801447688825,103.86605451410936,192.0,HDB,hdb
PP3,TOA PAYOH,BLK 134 TO 142 POTONG PASIR AVENUE 3,31619.7981,35088.4721,1.3336019833981616,103.86584452814029,345.0,HDB,hdb
PP4,TOA PAYOH,BLK 121 TO 133 POTONG PASIR AVENUE 1,31650.3687,35213.5248,1.3347329118377305,103.86611923734664,166.0,HDB,hdb
PP5,TOA PAYOH,BLK 113 TO 120 POTONG PASIR AVENUE 1,31328.03,35388.25,1.3363131015185339,103.86322285844973,346.0,HDB,hdb
PP6,TOA PAYOH,BLK 146 POTONG PASIR AVENUE 2,31816.7963,34942.7097,1.3322837359757804,103.86761465081399,111.0,HDB,hdb
PP9T,TOA PAYOH,BLK 145 POTONG PASIR AVENUE 2/3,31643.7896,34932.8598,1.3321946782571863,103.86606008684048,131.0,HDB,hdb
PR1,PASIR RIS,BLK 101/108 PASIR RIS STREET 12,41875.5357,38818.4836,1.3673318395597138,103.95799980233409,301.0,HDB,hdb
PR10,PASIR RIS,BLK 467/477 PASIR RIS DRIVE 6,41784.5801,39526.9469,1.3737389560940714,103.95718283417933,725.0,HDB,hdb
PR12,PASIR RIS,BLK 544/556 PASIR RIS STREET 51,41283.8272,38971.2519,1.3687136904214412,103.95268297102702,392.0,HDB,hdb
PR13,PASIR RIS,"BLK 537-543, 564-569 PASIR RIS STREET 51",40942.8203,39055.5703,1.3694763858176857,103.94961882876983,365.0,HDB,hdb
PR14,PASIR RIS,BLK 557-562 PASIR RIS STREET 51,41151.375,38747.043,1.36668608880898,103.95149269876835,84.0,HDB,hdb
PR2,PASIR RIS,BLK 109/129 PASIR RIS STREET 11,41590.9705,38812.1621,1.3672748025475827,103.95544278951135,791.0,HDB,hdb
PR3,PASIR RIS,BLK 531/536 PASIR RIS DRIVE 1/PASIR RIS CENTRAL,41064.8727,39231.0631,1.3710634228755592,103.95071563026282,368.0,HDB,hdb
PR4,PASIR RIS,BLK 406/411 PASIR RIS DRIVE 6,41488.2976,39437.995,1.3729346460751741,103.95452048873393,1117.0,HDB,hdb
PR6,PASIR RIS,BLK 441/445 PASIR RIS DRIVE 6,41830.3635,39044.8529,1.3693790590205053,103.95759400506218,337.0,HDB,hdb
PR7,PASIR RIS,BLK 446/455 PASIR RIS DRIVE 6,41840.49,39225.13,1.3710094121120664,103.95768508262705,218.0,HDB,hdb
PR8,PASIR RIS,BLK 456/461 PASIR RIS DRIVE 4,42050.749,39253.7168,1.371267840795118,103.95957441760447,158.0,HDB,hdb
PRM,OUTRAM,BLK 33 PARK CRESCENT MSCP,28996.2194,29764.092,1.2854503678206244,103.84227000806189,576.0,HDB,hdb
PRS1,PASIR RIS,BLK 212A PASIR RIS STREET 21,42134.4478,38894.2762,1.368017156377775,103.96032633770311,21.0,HDB,hdb
Q0006,ROCHOR,QUEEN STREET OFF STREET,30230.793200038355,31364.372899879127,1.2999226816586922,103.85336325926622,91.0,URA,lta
Q0008,QUEENSTOWN,QUEENSWAY OFF STREET ( RIDEOUT TEA GARDEN),24532.906200038677,31890.308199887753,1.304678940975563,103.80216512483725,25.0,URA,lta
Q16,QUEENSTOWN,BLK 45 AND 50 STIRLING ROAD,24705.57,31033.88,1.2969337257257847,103.80371667974536,132.0,HDB,hdb
Q17,QUEENSTOWN,BLK 52 STIRLING ROAD,24717.58,30953.45,1.2962063464606495,103.80382460327912,144.0,HDB,hdb
Q19,QUEENSTOWN,BLK 151 MEI LING STREET,24654.5215,30786.998,1.294701006605811,103.80325801294246,82.0,HDB,hdb
Q41,QUEENSTOWN,BLK 80 STRATHMORE AVENUE,25318.4336,30747.652,1.294345239395992,103.80922355228716,118.0,HDB,hdb
Q65,QUEENSTOWN,BLK 115A COMMONWEALTH DRIVE,24153.2643,31983.7356,1.305523820456335,103.79875385421042,252.0,HDB,hdb
Q66,QUEENSTOWN,BLK 117 COMMONWEALTH DRIVE,24236.01,32114.32,1.3067047897222317,103.7994973472629,240.0,HDB,hdb
Q67,QUEENSTOWN,BLK 116-118 COMMONWEALTH CRESCENT,24352.42,32166.07,1.3071728123632311,103.80054334003177,221.0,HDB,hdb
Q68,QUEENSTOWN,BLK 110 COMMONWEALTH CRESCENT,24181.18,32133.41,1.3068774261960954,103.79900467147296,155.0,HDB,hdb
Q70,QUEENSTOWN,BLK 99/102 COMMONWEALTH CRESCENT,24353.0804,32185.228,1.3073460706115319,103.80054927179171,139.0,HDB,hdb
Q73,QUEENSTOWN,BLK 91/92 COMMONWEALTH DRIVE,24335.5387,32064.3962,1.3062533085068184,103.80039166552652,175.0,HDB,hdb
Q75M,QUEENSTOWN,BLK 10A HOLLAND DRIVE,23590.6968,32292.0387,1.3083119292817045,103.79369887834397,509.0,HDB,hdb
Q77M,QUEENSTOWN,BLK 18 HOLLAND DRIVE,23403.3645,32654.8683,1.3115932040321523,103.79201555445752,607.0,HDB,hdb
Q8,QUEENSTOWN,BLK 19/23A/23B QUEENS CLOSE,24244.0036,30732.3137,1.294206414375911,103.79956933961464,323.0,HDB,hdb
Q80,QUEENSTOWN,BLK 45/46/47 HOLLAND DRIVE,23479.7213,32316.8703,1.308536481409173,103.79270170688443,31.0,HDB,hdb
Q81,QUEENSTOWN,BLK 43 HOLLAND DRIVE,23531.2041,32206.3235,1.307536742867903,103.7931643203566,97.0,HDB,hdb
Q84,QUEENSTOWN,BLK 2/4/6/31/32 HOLLAND CLOSE,23921.707,32122.75,1.3067809877783425,103.79667318529319,536.0,HDB,hdb
Q85,QUEENSTOWN,NORTH BUONA VISTA ROAD,23406.71,32283.49,1.3082345910446556,103.7920456703824,148.0,HDB,hdb
Q86,QUEENSTOWN,BLK 148A MEI LING STREET,24722.8381,30771.7904,1.2945634816894256,103.80387186857219,422.0,HDB,hdb
Q87,QUEENSTOWN,BLK 5A HOLLAND CLOSE,23873.3239,32354.7312,1.3088789371038378,103.79623840948672,614.0,HDB,hdb
Q88,QUEENSTOWN,BLK 19A QUEEN'S CLOSE,24354.2159,30597.8694,1.2929905606576144,103.80055965992032,391.0,HDB,hdb
Q89,QUEENSTOWN,BLK 7B COMMONWEALTH AVENUE,23741.0378,32063.6114,1.3062461348732033,103.79504979530866,400.0,HDB,hdb
Q94,QUEENSTOWN,BLK 102 COMMONWEALTH CRESCENT,24354.3978,32217.4868,1.3076378079345679,103.80056110547294,68.0,HDB,hdb
Q96,QUEENSTOWN,BLK 181-184 STIRLING ROAD,24782.1998,30858.4456,1.2953471669289232,103.80440525007499,390.0,HDB,hdb
RC1,NOVENA,BLK 101/102 JALAN RAJAH,30029.3828,34529.4805,1.328546809837197,103.85155370374817,164.0,HDB,hdb
RC2,NOVENA,BLK 103/104 JALAN RAJAH,30198.2024,34434.491,1.3276877467528554,103.85307063417073,186.0,HDB,hdb
RC3,NOVENA,BLK 105/108 JALAN RAJAH,30364.4121,34500.5937,1.3282855436779146,103.85456412458848,43.0,HDB,hdb
RCM,ROCHOR,BLK 638 VEERASAMY ROAD,30452.1642,32170.1999,1.3072102800045216,103.85535244045651,151.0,HDB,hdb
RHM,BUKIT MERAH,BLK 88A REDHILL CLOSE,26359.4531,29876.1692,1.2864639274830016,103.81857760519341,329.0,HDB,hdb
RHM2,BUKIT MERAH,BLK 70A REDHILL CLOSE,26173.5652,29936.3581,1.2870082444741207,103.81690732416628,367.0,HDB,hdb
RHM3,BUKIT MERAH,BLK 73 REDHILL ROAD,26214.2901,30036.7081,1.2879157769529934,103.81727324816993,800.0,HDB,hdb
RHM4,BUKIT MERAH,BLK 74 REDHILL ROAD,26052.2467,30044.7806,1.2879887721540044,103.815817221734,339.0,HDB,hdb
RHS,BUKIT MERAH,BLK 75A/B REDHILL ROAD,26029.8967,30077.9357,1.288288613825525,103.81561639580673,16.0,HDB,hdb
S0020,ANG MO KIO,SEMBAWANG HILLS FOOD CENTRE OFF STREET,27499.717700040503,39363.65939877891,1.3722654677464599,103.8288231857784,16.0,URA,lta
S0049,KALLANG,Serangoon Rd-Lavender St Off Street,30812.195700038144,33019.10619990615,1.3148874577182357,103.8585875713976,111.0,URA,lta
S0055,SERANGOON,SERANGOON GARDEN MARKET OFF STREET,31673.32360003796,38317.0261008427,1.3627998667047532,103.86632587825486,102.0,URA,lta
S0106,BISHAN,SIN MING DRIVE OFF STREET,28305.442300037936,37641.7002021744,1.3566926857648622,103.83606317799318,59.0,URA,lta
S0108,NOVENA,SHREWSBURY ROAD OFF STREET,29931.932000038676,33429.88619991291,1.3186024746953806,103.85067798545586,29.0,URA,lta
S0112,BUKIT MERAH,SEAH IM ROAD OFF STREET,26250.194200039332,27838.893799821497,1.2680395173231764,103.81759598210823,389.0,URA,lta
S0150,ROCHOR,SULTAN GATE - ALIWAL STREET OFF STREET,31034.86090003881,31644.342599883686,1.3024545607005944,103.86058819582028,52.0,URA,lta
S0166,SEMBAWANG,SEMBAWANG RD-ADMIRALTY RD EAST OFF STREET,27980.50790003938,48368.21320015637,1.4536994107826589,103.83314342176924,63.0,URA,lta
S0171,BUKIT MERAH,SPOONER ROAD OFF STREET,28193.711700039756,28684.720099835366,1.2756889219219043,103.8350591496928,60.0,URA,lta
S100,SENGKANG,BLK 472 FERNVALE STREET,33385.8789,42084.1752,1.3968683411312508,103.881715032245,1104.0,HDB,hdb
S102,SENGKANG,BLK 164 RIVERVALE CRESCENT,36266.5706,41244.503,1.3892739738021467,103.90760011419309,892.0,HDB,hdb
S103,SENGKANG,BLK 293 COMPASSVALE CRESCENT,34896.2847,42025.6613,1.3963388421285428,103.89528722452624,366.0,HDB,hdb
S104,SENGKANG,BLK 215 COMPASSVALE DRIVE,34647.5273,41351.7558,1.3902443442059242,103.89305178725341,339.0,HDB,hdb
S105,SENGKANG,BLK 217 COMPASSVALE DRIVE,34803.9591,41294.0789,1.3897226991117952,103.8944574348316,367.0,HDB,hdb
S106,SENGKANG,BLK 278 COMPASSVALE BOW,34316.7374,40374.0494,1.3814023960148882,103.8900791730176,478.0,HDB,hdb
S107,SENGKANG,BLK 338 ANCHORVALE CRESCENT,34275.0208,42337.3597,1.3991578704764291,103.88970473952185,414.0,HDB,hdb
S108,SENGKANG,BLK 289 COMPASSVALE CRESCENT,35081.2721,42217.8028,1.3980764550818106,103.89694953065957,900.0,HDB,hdb
S109,SENGKANG,BLK 417 FERNVALE LINK,33183.7608,41498.5269,1.391571986830565,103.8798987349062,481.0,HDB,hdb
S110,SENGKANG,BLK 351 ANCHORVALE ROAD,33931.8699,41689.9061,1.3933026077126274,103.88662111892198,315.0,HDB,hdb
S111,SENGKANG,BLK 455 SENGKANG WEST AVENUE,32220.5882,41525.3527,1.391814745631109,103.8712438790037,570.0,HDB,hdb
S113,SENGKANG,BLK 353 ANCHORVALE LANE,33824.527,41667.8944,1.3931035636363924,103.8856565539907,426.0,HDB,hdb
S114,SENGKANG,BLK 460 SENGKANG WEST WAY,32040.2678,41790.0426,1.3942085312548196,103.86962359541036,336.0,HDB,hdb
S115,SENGKANG,BLK 462 SENGKANG WEST WAY,32243.4465,41773.7554,1.394061206668138,103.87144931485074,342.0,HDB,hdb
S116,SENGKANG,BLK 402 FERNVALE LANE,32217.7375,41139.4688,1.3883249512276241,103.87121820760913,227.0,HDB,hdb
S117,SENGKANG,BLK 400 FERNVALE LANE,32132.5171,41358.2673,1.3903036982013692,103.87045246748842,636.0,HDB,hdb
S118,SENGKANG,BLK 465 FERNVALE ROAD,32792.4874,42224.4283,1.3981368438017931,103.87638295653969,582.0,HDB,hdb
S119,SENGKANG,BLK 172 SENGKANG EAST DRIVE,36654.2859,41006.2644,1.3871193185393837,103.91108396378736,1497.0,HDB,hdb
S120,SENGKANG,BLK 339 ANCHORVALE ROAD,34137.6446,42079.0775,1.3968220896644703,103.88847024863364,264.0,HDB,hdb
S13L,SENGKANG,351A-351D ANCHORVALE ROAD,33976.3641,41801.3132,1.3943101239551081,103.88702095718163,11.0,HDB,hdb
S14L,SENGKANG,"353A-353B,355A,356A-356B ANCHORVALE LANE",33672.15,41719.2634,1.393568156444722,103.88428733664804,9.0,HDB,hdb
S16L,SENGKANG,"BLK 464A-B, 465B, 466A-B FERNVALE ROAD",32841.3354,42213.5234,1.3980382156927311,103.8768218934538,26.0,HDB,hdb
S19L,SEMBAWANG,BLK 501B WELLINGTON CIRCLE,26619.279,48110.2064,1.451366056771812,103.82091139683449,4.0,HDB,hdb
S24L,SEMBAWANG,BLK 507A WELLINGTON CIRCLE,26930.1313,48308.6929,1.4531611101920539,103.8237047130531,2.0,HDB,hdb
S28L,SEMBAWANG,BLK 489 ADMIRALTY LINK,26156.746,48492.1384,1.454820083940594,103.8167550426611,8.0,HDB,hdb
S30L,SENGKANG,SENGKANG EAST WAY,34845.4319,41829.1525,1.3945617002088786,103.89483022537868,44.0,HDB,hdb
S36L,SEMBAWANG,BLK 121A AND 121B CANBERRA STREET,28033.599,47720.0557,1.447837709907731,103.83362049901474,4.0,HDB,hdb
S38L,SEMBAWANG,"BLK 128A, 128B, 129A AND 130A CANBERRA STREET/CANBERRA CRESCENT",27945.3404,47471.3997,1.4455889552961991,103.83282740751302,8.0,HDB,hdb
S39L,SERANGOON,BLK 542A/542 SERANGOON NORTH AVENUE 4,32277.158,39545.2552,1.3739074487299365,103.87175191509498,5.0,HDB,hdb
S40L,SEMBAWANG,BLK 115B AND 115C CANBERRA WALK,27600.8748,47574.1207,1.446517923907347,103.82973204035765,4.0,HDB,hdb
SAM,QUEENSTOWN,BLK 60A STRATHMORE AVENUE,25613.7877,30550.6392,1.292563549000887,103.8118774506864,327.0,HDB,hdb
SAM2,QUEENSTOWN,BLK 61 STRATHMORE AVENUE,25513.9562,30707.2765,1.2939801137911928,103.81098041001111,506.0,HDB,hdb
SB1,SEMBAWANG,BLK 306B CANBERRA ROAD,26746.7947,47569.9618,1.446480287012054,103.82205727914038,435.0,HDB,hdb
SB10,SEMBAWANG,BLK 481A SEMBAWANG DRIVE,26005.1646,48235.1526,1.4524959874546932,103.81539294605052,549.0,HDB,hdb
SB11,SEMBAWANG,BLK 476A SEMBAWANG DRIVE,26146.3836,48155.5365,1.4517759781995072,103.81666194814848,444.0,HDB,hdb
SB12,SEMBAWANG,BLK 424A CANBERRA ROAD,26413.575,48309.133,1.4531650655885606,103.81906292608271,798.0,HDB,hdb
SB13,SEMBAWANG,BLK 404A ADMIRALTY LINK,26120.0717,48440.4225,1.4543523817123178,103.8164254897944,1267.0,HDB,hdb
SB15,SEMBAWANG,BLK 358A ADMIRALTY DRIVE,26149.9066,47840.5307,1.4489271805752448,103.8166936266958,1549.0,HDB,hdb
SB16,SEMBAWANG,BLK 339 SEMBAWANG CLOSE,26218.5396,47769.2359,1.4482824208020346,103.81731036780363,714.0,HDB,hdb
SB17,SEMBAWANG,BLK 504 MONTREAL DRIVE,26928.4878,48059.5679,1.4509081142282274,103.82368995407141,563.0,HDB,hdb
SB18,SEMBAWANG,BLK 469/469A/469B ADMIRALTY DRIVE,25816.924,47840.9691,1.4489311212031635,103.81370144290932,644.0,HDB,hdb
SB19,SEMBAWANG,BLK 501 WELLINGTON CIRCLE,26668.9418,48135.1503,1.4515916427534201,103.82135766637313,789.0,HDB,hdb
SB2,SEMBAWANG,BLK 316A SEMBAWANG VISTA,26573.7982,47566.4296,1.4464483347703574,103.82050273329794,383.0,HDB,hdb
SB20,SEMBAWANG,BLK 505 CANBERRA LINK,26796.9569,47989.2006,1.4502717325718189,103.82250801852724,359.0,HDB,hdb
SB21,SEMBAWANG,BLK 467/467A/467B ADMIRALTY DRIVE,25876.3743,48156.1255,1.4517812855899763,103.81423563978659,1454.0,HDB,hdb
SB22,SEMBAWANG,BLK 351 CANBERRA ROAD,26549.9373,48088.2577,1.4511675571821525,103.8202882923335,715.0,HDB,hdb
SB23,SEMBAWANG,BLK 354 ADMIRALTY DRIVE,26338.6026,47963.0686,1.4500353806754083,103.81838924290274,550.0,HDB,hdb
SB24,SEMBAWANG,BLK 506 WELLINGTON CIRCLE,26910.8423,48226.4033,1.452416912231222,103.82353138485568,387.0,HDB,hdb
SB25,SEMBAWANG,BLK 588 MONTREAL DRIVE,27050.5673,47980.1685,1.4501900593556536,103.82478696492069,524.0,HDB,hdb
SB26,SEMBAWANG,BLK 484A ADMIRALTY LINK,25986.3619,48674.0283,1.4564650180938121,103.81522395296497,1401.0,HDB,hdb
SB27,SEMBAWANG,BLK 492A ADMIRALTY LINK,26228.1281,48691.4308,1.456622416476304,103.81739647167652,395.0,HDB,hdb
SB28,SEMBAWANG,BLK 482A ADMIRALTY LINK,26032.4828,48496.9223,1.4548633392563763,103.81563840952437,498.0,HDB,hdb
SB29,SEMBAWANG,BLK 508 WELLINGTON CIRCLE,26527.1938,48294.3119,1.4530310352110807,103.82008390804212,628.0,HDB,hdb
SB3,SEMBAWANG,BLK 325A SEMBAWANG CRESCENT,26381.2626,47401.3802,1.4449556774576735,103.81877261852777,359.0,HDB,hdb
SB30,SEMBAWANG,BLK 466 SEMBAWANG DRIVE,25798.9394,48563.7941,1.4554680859085,103.81353977631429,922.0,HDB,hdb
SB31,SEMBAWANG,BLK 463 SEMBAWANG DRIVE,25908.3774,48570.2721,1.4555266790492731,103.81452318921048,202.0,HDB,hdb
SB32,SEMBAWANG,BLK 591 MONTREAL LINK,27220.487,47999.719,1.4503668722544232,103.82631386478512,143.0,HDB,hdb
SB33,SEMBAWANG,BLK 592 MONTREAL LINK,27345.0145,48093.3785,1.451213897941924,103.82743286825053,388.0,HDB,hdb
SB34,SEMBAWANG,BLK 462 SEMBAWANG DRIVE,25796.9155,48472.7851,1.4546450335090684,103.81352159666459,63.0,HDB,hdb
SB35,SEMBAWANG,BLK 120 CANBERRA CRESCENT,27808.9467,47485.5107,1.4457165694498084,103.83160177449474,549.0,HDB,hdb
SB36,SEMBAWANG,BLK 121 CANBERRA STREET,28073.8648,47675.4504,1.447434315699565,103.83398232747933,379.0,HDB,hdb
SB37,SEMBAWANG,BLK 106 CANBERRA STREET,27935.4647,47865.1427,1.4491498239714493,103.832738663608,947.0,HDB,hdb
SB38,SEMBAWANG,BLK 129 CANBERRA STREET,27930.3532,47366.8059,1.44464304690113,103.83269273289403,847.0,HDB,hdb
SB39,SEMBAWANG,BLK 108 CANBERRA WALK,27876.1108,47714.037,1.4477832787068887,103.83220530968347,334.0,HDB,hdb
SB4,SEMBAWANG,BLK 313A SEMBAWANG DRIVE,26659.5337,47304.5182,1.4440797074466718,103.82127316472263,272.0,HDB,hdb
SB40,SEMBAWANG,BLK 115 CANBERRA WALK,27486.3855,47524.8095,1.4460719694425144,103.82870324072329,351.0,HDB,hdb
SB41,SEMBAWANG,BLK 361 SEMBAWANG CRESCENT,25822.6138,47537.0937,1.44618298305479,103.81375259506194,464.0,HDB,hdb
SB42,SEMBAWANG,BLK 365 SEMBAWANG CRESCENT,26101.4401,47336.1969,1.4443661657599067,103.81625814051424,395.0,HDB,hdb
SB43,SEMBAWANG,BLK 117 CANBERRA CRESCENT,27622.2732,47414.3118,1.4450726705345538,103.82992432847776,202.0,HDB,hdb
SB44,SEMBAWANG,BLK 102 CANBERRA STREET,27863.2115,48161.217,1.4518274120761177,103.83208939433696,505.0,HDB,hdb
SB45,SEMBAWANG,BLK 132 CANBERRA VIEW,27715.1491,47227.684,1.4433848775494968,103.83075891243477,416.0,HDB,hdb
SB46,SEMBAWANG,BLK 126 CANBERRA STREET,28115.5097,47515.5307,1.445988059863485,103.83435654794057,443.0,HDB,hdb
SB47,SEMBAWANG,BLK 109 CANBERRA WALK,27602.6159,47803.8074,1.4485951270246518,103.82974768261455,182.0,HDB,hdb
SB5,SEMBAWANG,BLK 322A SEMBAWANG CLOSE,26317.2063,47530.1084,1.4461198447407133,103.81819700149273,395.0,HDB,hdb
SB6,SEMBAWANG,BLK 306A CANBERRA ROAD,26802.1975,47444.0071,1.4453412008877902,103.8225551339067,518.0,HDB,hdb
SB7,SEMBAWANG,BLK 336A SEMBAWANG CRESCENT,25962.1661,47586.3759,1.4466286838914626,103.81500660782467,421.0,HDB,hdb
SB8,SEMBAWANG,BLK 330A SEMBAWANG CLOSE,26209.1886,47639.8142,1.447111977399729,103.81722634794113,296.0,HDB,hdb
SB9,SEMBAWANG,BLK 335A SEMBAWANG CLOSE,26015.7785,47701.567,1.447670434181071,103.81548836056375,486.0,HDB,hdb
SD1,GEYLANG,BLK 40-44 SIMS DRIVE,32870.5864,33205.4777,1.316572678030688,103.87708327324587,159.0,HDB,hdb
SD11,GEYLANG,BLK 63 SIMS PLACE,33133.8433,33184.8063,1.3163856903514648,103.87944876634792,82.0,HDB,hdb
SD2,GEYLANG,BLK 45/50/51 SIMS DRIVE,33013.2144,33244.1573,1.3169224596017084,103.8783648643269,29.0,HDB,hdb
SD3,GEYLANG,BLK 46/47/48/49 SIMS PLACE,33111.4554,33289.2189,1.3173299644584724,103.87924761702736,102.0,HDB,hdb
SD4,GEYLANG,BLK 52 SIMS PLACE,33222.1008,33206.111,1.3165783475838255,103.8802418081955,41.0,HDB,hdb
SD5,GEYLANG,BLK 53 SIMS PLACE,33185.7148,33337.7578,1.3177689205157201,103.87991488367722,64.0,HDB,hdb
SD9,KALLANG,BLK 114 LORONG 3 GEYLANG,32471.3589,32673.4722,1.3117614700214142,103.87349593503183,41.0,HDB,hdb
SDM,KALLANG,BLK 114A LORONG 3 GEYLANG MSCP,32577.6928,32750.7372,1.31246021162246,103.87445140859606,192.0,HDB,hdb
SDM2,GEYLANG,BLK 50A SIMS DRIVE,33023.254,33156.8404,1.3161327950004937,103.87845506103224,135.0,HDB,hdb
SE11,SERANGOON,BLK 151/154 SERANGOON NORTH AVENUE 1/2,32462.735,39138.1824,1.3702260011119267,103.87341939616717,198.0,HDB,hdb
SE12,SERANGOON,BLK 211-222 SERANGOON AVENUE 4,32425.9955,37769.0271,1.3578438574793206,103.87308906272592,722.0,HDB,hdb
SE13,SERANGOON,BLK 223/230 SERANGOON AVENUE 4,32118.9668,37628.3516,1.3565716827001995,103.87033018876267,421.0,HDB,hdb
SE14,SERANGOON,BLK 231/237 SERANGOON AVENUE 3,32080.9673,37405.0495,1.354552223660296,103.8699887080886,187.0,HDB,hdb
SE15,SERANGOON,BLK 238/246 SERANGOON AVENUE 3,32016.5748,37221.793,1.352894926166181,103.86941007543433,425.0,HDB,hdb
SE16,SERANGOON,BLK 301/319 SERANGOON AVENUE 2,31828.4814,37191.2676,1.3526188900569815,103.8677199321161,674.0,HDB,hdb
SE17,SERANGOON,BLK 321/329 SERANGOON AVENUE 3,31827.3152,37091.2582,1.351714440939821,103.86770944034168,12.0,HDB,hdb
SE18,SERANGOON,BLK 330/335 SERANGOON AVENUE 3,32133.8758,36923.5252,1.350197482861451,103.87046405891749,279.0,HDB,hdb
SE19,SERANGOON,BLK 201/210 SERANGOON CENTRAL,32493.0156,37426.3627,1.3547449134036968,103.8736912310187,558.0,HDB,hdb
SE20,SERANGOON,BLK 264 SERANGOON CENTRAL,32315.8014,37076.1308,1.3515775676309512,103.87209879674288,548.0,HDB,hdb
SE21,SERANGOON,BLK 262/263 SERANGOON CENTRAL,32306.5934,37281.6467,1.353436181204226,103.87201608645313,26.0,HDB,hdb
SE22,SERANGOON,BLK 261/263 SERANGOON CENTRAL,32319.1389,37361.3217,1.3541567315681027,103.8721288272635,19.0,HDB,hdb
SE23,SERANGOON,BLK 253/254 SERANGOON CENTRAL DRIVE,32175.5882,37349.5073,1.354049906791127,103.87083893019705,185.0,HDB,hdb
SE24,SERANGOON,BLK 265 SERANGOON AVENUE 3,32248.5137,37207.3633,1.3527643970392298,103.87149419262815,180.0,HDB,hdb
SE25,SERANGOON,BLK 401/408 SERANGOON CENTRAL/AVENUE 1,32385.3212,36493.6986,1.34631024904111,103.872723391519,239.0,HDB,hdb
SE26,SERANGOON,BLK 409/414 SERANGOON CENTRAL/AVENUE 1,32542.9488,36786.8864,1.348961711170609,103.87413981650234,180.0,HDB,hdb
SE27,SERANGOON,BLK 421/427 SERANGOON CENTRAL/AVENUE 1,32777.6686,36724.1991,1.3483947531667397,103.8762489104555,380.0,HDB,hdb
SE28,SERANGOON,BLK 410A SERANGOON CENTRAL,32485.4629,36702.1845,1.3481957061532102,103.87362325721136,276.0,HDB,hdb
SE29,SERANGOON,BLK 2A LORONG LEW LIAN,32727.6274,36890.9379,1.3499026871040125,103.87579928529907,333.0,HDB,hdb
SE31,SERANGOON,BLK 514/520 SERANGOON NORTH AVENUE 4,32490.834,39280.3789,1.3715119708787606,103.87367190695359,187.0,HDB,hdb
SE32,SERANGOON,BLK 521/530 SERANGOON NORTH AVENUE 4,32337.793,39365.832,1.3722848009296493,103.872296737759,396.0,HDB,hdb
SE33,SERANGOON,BLK 537/542 SERANGOON NORTH AVENUE 4,32372.4102,39573.3748,1.3741617382772797,103.87260782853788,302.0,HDB,hdb
SE34,SERANGOON,BLK 531/536 SERANGOON NORTH AVENUE 4,32597.8236,39566.3426,1.3740981072158882,103.87463332858995,270.0,HDB,hdb
